Timestamp,Open,High,Low,Close,Volume
2024-05-01 09:30:00,170.0,170.17586998783943,169.881019070844,170.06698070388265,1581
2024-05-01 09:31:00,170.06698070388265,170.13028650305284,169.8916825515737,170.59982022293866,2975
2024-05-01 09:32:00,170.59982022293866,170.67483414556773,170.43741822764457,170.37211270701144,5934
2024-05-01 09:33:00,170.37211270701144,170.59614265639675,170.3076789347083,169.85847050852288,9442
2024-05-01 09:34:00,169.85847050852288,169.9871107260359,169.83801828965414,170.07596997858744,9823
2024-05-01 09:35:00,170.07596997858744,170.1642406762929,169.867170771293,169.12972396323804,4873
2024-05-01 09:36:00,169.12972396323804,169.44189483232952,169.02858766579743,169.80569582779296,2894
2024-05-01 09:37:00,169.80569582779296,170.13972692143358,169.63586244410018,170.73976579591303,3541
2024-05-01 09:38:00,170.73976579591303,170.76491137351258,170.70166171665198,171.0546243252827,8818
2024-05-01 09:39:00,171.0546243252827,171.0563881069741,171.03813328810574,171.39771219621218,9499
2024-05-01 09:40:00,171.39771219621218,171.41575574230643,171.2373931976612,170.63507796913822,1207
2024-05-01 09:41:00,170.63507796913822,170.80799357171423,170.57439729814197,170.5778537622277,7170
2024-05-01 09:42:00,170.5778537622277,170.76537219779175,170.33941538551397,170.91279927643615,3877
2024-05-01 09:43:00,170.91279927643615,171.14708488703067,170.76095385293513,171.27271534219156,7801
2024-05-01 09:44:00,171.27271534219156,171.32744745628798,171.09893999611836,171.62103956954152,4362
2024-05-01 09:45:00,171.62103956954152,171.65432947398597,171.40526677745572,171.46233080795454,3197
2024-05-01 09:46:00,171.46233080795454,171.55898701430237,171.41626211348725,170.5435832763339,7492
2024-05-01 09:47:00,170.5435832763339,170.63768316068706,170.52056455423963,170.84870985914958,7635
2024-05-01 09:48:00,170.84870985914958,170.88374400400593,170.7402597191477,171.4299783359637,4164
2024-05-01 09:49:00,171.4299783359637,171.67609425388233,171.4201602906057,171.47329798709137,5162
2024-05-01 09:50:00,171.47329798709137,171.62496179560802,171.4475495188859,172.2043903979727,3179
2024-05-01 09:51:00,172.2043903979727,172.29922282194931,172.1040644425022,171.9943581097225,7809
2024-05-01 09:52:00,171.9943581097225,172.0107300335098,171.97876743698131,171.81557163938913,8956
2024-05-01 09:53:00,171.81557163938913,171.87281309790836,171.68563573375448,171.68206375275065,8542
2024-05-01 09:54:00,171.68206375275065,171.7108268793013,171.2601609911999,171.19092425126897,9711
2024-05-01 09:55:00,171.19092425126897,171.56890852580958,170.97997812689184,170.60340027680053,6569
2024-05-01 09:56:00,170.60340027680053,170.89207023300662,170.12079244778135,170.46279980001447,7336
2024-05-01 09:57:00,170.46279980001447,170.70770648643983,170.387972614731,170.48999286767855,1772
2024-05-01 09:58:00,170.48999286767855,170.67302915859906,170.44404878522784,170.30691354785156,7806
2024-05-01 09:59:00,170.30691354785156,170.53375108672918,170.06551181910356,169.41496456885173,8980
2024-05-01 10:00:00,169.41496456885173,169.50229149388318,169.30174783330997,169.68211895630802,1844
2024-05-01 10:01:00,169.68211895630802,169.97459169624835,169.60234901509915,169.91932072246786,4093
2024-05-01 10:02:00,169.91932072246786,169.9501092527304,169.8872670860363,169.88770135020366,2852
2024-05-01 10:03:00,169.88770135020366,170.0463874775574,169.79926168969487,170.70503725058865,1198
2024-05-01 10:04:00,170.70503725058865,171.02675729376145,170.66001874955464,170.29021744962668,9713
2024-05-01 10:05:00,170.29021744962668,170.58130036932118,169.99167516398217,170.8791212397428,9500
2024-05-01 10:06:00,170.8791212397428,170.9728915988933,170.85042079391744,171.27242050403095,8115
2024-05-01 10:07:00,171.27242050403095,171.34169001007348,171.21790803240373,171.98161537917542,4413
2024-05-01 10:08:00,171.98161537917542,172.43492581025143,171.9777810529665,172.07989549404547,6861
2024-05-01 10:09:00,172.07989549404547,172.19395581676505,172.01771632198862,172.96149613458286,9732
2024-05-01 10:10:00,172.96149613458286,172.9897532211742,172.91327222153552,172.75737781123976,9156
2024-05-01 10:11:00,172.75737781123976,172.98852391813452,172.6656585098623,171.81528409560116,6332
2024-05-01 10:12:00,171.81528409560116,171.9514224560931,171.4619286031152,172.34322329680828,1517
2024-05-01 10:13:00,172.34322329680828,172.36896157205834,172.2067955704909,171.75479226441348,4898
2024-05-01 10:14:00,171.75479226441348,171.96490710085607,171.41091384815596,171.99107554495131,4089
2024-05-01 10:15:00,171.99107554495131,172.17523895691278,171.98718591157188,172.208788679997,3748
2024-05-01 10:16:00,172.208788679997,172.23190452641379,171.8851615545905,172.09722032191664,1370
2024-05-01 10:17:00,172.09722032191664,172.2830418319732,171.94996242225758,171.4442293742184,7396
2024-05-01 10:18:00,171.4442293742184,171.83376153422154,171.34250358984238,172.29551723439278,6499
2024-05-01 10:19:00,172.29551723439278,172.41704963521767,171.97869480091407,172.71334963574247,1456
2024-05-01 10:20:00,172.71334963574247,172.8101218104986,172.58674026290313,173.19932549689224,3663
2024-05-01 10:21:00,173.19932549689224,173.22374989950865,173.1046675914753,173.3015940388419,4773
2024-05-01 10:22:00,173.3015940388419,173.3714888203351,173.2695345581466,173.68115991787147,6801
2024-05-01 10:23:00,173.68115991787147,174.1194807060416,173.54037373279766,173.7364098974053,9926
2024-05-01 10:24:00,173.7364098974053,173.73924375441916,173.54482502653048,173.3435568552769,3434
2024-05-01 10:25:00,173.3435568552769,173.93844439490175,172.98573060512388,173.65495817935198,8559
2024-05-01 10:26:00,173.65495817935198,173.69297884426962,173.37421069106128,174.2396480340675,6797
2024-05-01 10:27:00,174.2396480340675,174.34084979523632,174.15574567615283,174.43890303973598,3402
2024-05-01 10:28:00,174.43890303973598,174.83689122735805,174.3507112062792,174.40427219028027,2088
2024-05-01 10:29:00,174.40427219028027,174.4417780522652,174.29537959720872,174.46391066614854,7534
2024-05-01 10:30:00,174.46391066614854,174.52502005691238,174.2738882200587,175.54956980353512,7484
2024-05-01 10:31:00,175.54956980353512,175.75645729537328,175.41689628734426,176.10560250329092,9166
2024-05-01 10:32:00,176.10560250329092,176.1666383514248,176.0660403132308,176.61341729467003,4109
2024-05-01 10:33:00,176.61341729467003,176.79316941178183,176.4026587089347,177.30679822437986,1868
2024-05-01 10:34:00,177.30679822437986,177.46644806314413,177.05598960621757,177.16934011962238,4492
2024-05-01 10:35:00,177.16934011962238,177.60420594923707,177.02585746687663,176.5869861117093,1685
2024-05-01 10:36:00,176.5869861117093,176.7516284438514,176.40603253595873,176.88029270585443,7912
2024-05-01 10:37:00,176.88029270585443,176.91336555438983,176.86755664674087,176.9625309916142,6441
2024-05-01 10:38:00,176.9625309916142,176.9909747616589,176.87068106497097,177.35480521791493,7914
2024-05-01 10:39:00,177.35480521791493,177.38209339527378,177.24776034296184,177.41210476627643,3492
2024-05-01 10:40:00,177.41210476627643,177.5402531747468,177.39051858636205,177.76895982479272,5447
2024-05-01 10:41:00,177.76895982479272,177.79532282043272,177.55243373408848,178.05951581379645,4546
2024-05-01 10:42:00,178.05951581379645,178.27119282890925,177.89293691667763,177.8044901189079,9439
2024-05-01 10:43:00,177.8044901189079,177.93996926513213,177.59469536379908,177.54335169092604,5171
2024-05-01 10:44:00,177.54335169092604,177.85927712838617,177.44717099184896,176.97205714285474,6874
2024-05-01 10:45:00,176.97205714285474,177.1263900029749,176.88294391584023,177.6477190949493,3133
2024-05-01 10:46:00,177.6477190949493,177.82894832220748,177.56872964128084,177.76407301423853,8598
2024-05-01 10:47:00,177.76407301423853,178.30680220588317,177.60481535008194,178.19536274238678,1492
